Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2017,CA,California,Alameda,City,BRFSS,Health Outcomes,0600562,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.4,8.3,8.5,,,73812,"(37.7650849031, -122.266489842)",HLTHOUT,CASTHMA,0600562,,Current Asthma
2017,CA,California,Antioch,City,BRFSS,Health Outcomes,0602252,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.7,9.6,9.8,,,102372,"(37.9777042922, -121.796606971)",HLTHOUT,CASTHMA,0602252,,Current Asthma
2017,AZ,Arizona,Yuma,City,BRFSS,Health Outcomes,0485540,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.8,9.7,9.9,,,93064,"(32.5986027117, -114.54836837)",HLTHOUT,CASTHMA,0485540,,Current Asthma
2017,AR,Arkansas,Fayetteville,City,BRFSS,Health Outcomes,0523290,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.9,8.8,9.1,,,73580,"(36.0712117312, -94.1659600436)",HLTHOUT,CASTHMA,0523290,,Current Asthma
2017,AR,Arkansas,Jonesboro,City,BRFSS,Health Outcomes,0535710,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.8,9.6,10,,,67263,"(35.8208121538, -90.6794991686)",HLTHOUT,CASTHMA,0535710,,Current Asthma
2017,AZ,Arizona,Tempe,City,BRFSS,Health Outcomes,0473000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.1,10,10.2,,,161719,"(33.3882640307, -111.931802302)",HLTHOUT,CASTHMA,0473000,,Current Asthma
2017,CA,California,Fullerton,City,BRFSS,Health Outcomes,0628000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.9,7.9,8,,,135161,"(33.8840378013, -117.927850895)",HLTHOUT,CASTHMA,0628000,,Current Asthma
2017,CA,California,Chula Vista,City,BRFSS,Health Outcomes,0613392,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.2,8.2,8.3,,,243916,"(32.6282964262, -117.010042407)",HLTHOUT,CASTHMA,0613392,,Current Asthma
2017,CA,California,Clovis,City,BRFSS,Health Outcomes,0614218,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.6,9.5,9.7,,,95631,"(36.8289400179, -119.68665285)",HLTHOUT,CASTHMA,0614218,,Current Asthma
2017,CA,California,Berkeley,City,BRFSS,Health Outcomes,0606000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.7,8.6,8.8,,,112580,"(37.8725678765, -122.274907975)",HLTHOUT,CASTHMA,0606000,,Current Asthma
2017,CA,California,Burbank,City,BRFSS,Health Outcomes,0608954,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.7,8.6,8.8,,,103340,"(34.1879799605, -118.323429032)",HLTHOUT,CASTHMA,0608954,,Current Asthma
2017,CA,California,Carson,City,BRFSS,Health Outcomes,0611530,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.7,8.6,8.8,,,91714,"(33.8374083001, -118.255936422)",HLTHOUT,CASTHMA,0611530,,Current Asthma
2017,CA,California,Citrus Heights,City,BRFSS,Health Outcomes,0613588,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.7,10.5,10.8,,,83301,"(38.6947788342, -121.287991502)",HLTHOUT,CASTHMA,0613588,,Current Asthma
2017,CA,California,Chino,City,BRFSS,Health Outcomes,0613210,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.4,8.2,8.5,,,77983,"(33.983588126, -117.665296584)",HLTHOUT,CASTHMA,0613210,,Current Asthma
2017,CA,California,Daly City,City,BRFSS,Health Outcomes,0617918,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7,7,7.1,,,101123,"(37.6861552276, -122.468298024)",HLTHOUT,CASTHMA,0617918,,Current Asthma
2017,CA,California,Buena Park,City,BRFSS,Health Outcomes,0608786,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.9,7.8,8.1,,,80530,"(33.8572126844, -118.004517591)",HLTHOUT,CASTHMA,0608786,,Current Asthma
2017,CA,California,Bellflower,City,BRFSS,Health Outcomes,0604982,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.1,9,9.2,,,76616,"(33.8880417923, -118.127100236)",HLTHOUT,CASTHMA,0604982,,Current Asthma
2017,CA,California,Concord,City,BRFSS,Health Outcomes,0616000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9,8.9,9.1,,,122067,"(37.9721810307, -122.001588036)",HLTHOUT,CASTHMA,0616000,,Current Asthma
2017,CA,California,Carlsbad,City,BRFSS,Health Outcomes,0611194,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.3,8.2,8.4,,,105328,"(33.1248051026, -117.282903303)",HLTHOUT,CASTHMA,0611194,,Current Asthma
2017,CA,California,Bakersfield,City,BRFSS,Health Outcomes,0603526,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.6,9.5,9.7,,,347483,"(35.3513302855, -119.029786003)",HLTHOUT,CASTHMA,0603526,,Current Asthma
2017,CA,California,Chico,City,BRFSS,Health Outcomes,0613014,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.7,9.6,9.8,,,86187,"(39.7568503668, -121.815983972)",HLTHOUT,CASTHMA,0613014,,Current Asthma
2017,CA,California,Compton,City,BRFSS,Health Outcomes,0615044,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.8,10.7,11,,,96455,"(33.892965693, -118.227506568)",HLTHOUT,CASTHMA,0615044,,Current Asthma
2017,CA,California,Downey,City,BRFSS,Health Outcomes,0619766,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.4,8.3,8.6,,,111772,"(33.937867256, -118.131150116)",HLTHOUT,CASTHMA,0619766,,Current Asthma
2017,CA,California,Corona,City,BRFSS,Health Outcomes,0616350,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.5,8.4,8.6,,,152374,"(33.8623571787, -117.564224471)",HLTHOUT,CASTHMA,0616350,,Current Asthma
2017,CA,California,Apple Valley,City,BRFSS,Health Outcomes,0602364,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.6,9.4,9.7,,,69135,"(34.5315984948, -117.211012664)",HLTHOUT,CASTHMA,0602364,,Current Asthma
2017,CA,California,Costa Mesa,City,BRFSS,Health Outcomes,0616532,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.5,8.4,8.6,,,109960,"(33.6667651353, -117.91350475)",HLTHOUT,CASTHMA,0616532,,Current Asthma
2017,CA,California,Baldwin Park,City,BRFSS,Health Outcomes,0603666,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.2,8.1,8.4,,,75390,"(34.082871519, -117.972100918)",HLTHOUT,CASTHMA,0603666,,Current Asthma
2017,CA,California,Chino Hills,City,BRFSS,Health Outcomes,0613214,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.3,7.2,7.5,,,74799,"(33.950774546, -117.725326968)",HLTHOUT,CASTHMA,0613214,,Current Asthma
2017,CA,California,El Cajon,City,BRFSS,Health Outcomes,0621712,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.8,9.7,10,,,99478,"(32.8016581921, -116.960483614)",HLTHOUT,CASTHMA,0621712,,Current Asthma
2017,CA,California,Fairfield,City,BRFSS,Health Outcomes,0623182,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.6,9.5,9.7,,,105321,"(38.2558446343, -122.039303253)",HLTHOUT,CASTHMA,0623182,,Current Asthma
2017,CA,California,Fontana,City,BRFSS,Health Outcomes,0624680,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.7,8.6,8.8,,,196069,"(34.0974227833, -117.459241285)",HLTHOUT,CASTHMA,0624680,,Current Asthma
2017,CA,California,Fremont,City,BRFSS,Health Outcomes,0626000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.2,7.1,7.3,,,214089,"(37.5278685405, -121.984121512)",HLTHOUT,CASTHMA,0626000,,Current Asthma
2017,CA,California,Escondido,City,BRFSS,Health Outcomes,0622804,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.1,9,9.2,,,143911,"(33.1346952955, -117.072122618)",HLTHOUT,CASTHMA,0622804,,Current Asthma
2017,CA,California,Glendale,City,BRFSS,Health Outcomes,0630000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9,8.9,9.1,,,191719,"(34.181889373, -118.24676666)",HLTHOUT,CASTHMA,0630000,,Current Asthma
2017,CA,California,Folsom,City,BRFSS,Health Outcomes,0624638,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.2,9.1,9.4,,,72203,"(38.6750494328, -121.147605753)",HLTHOUT,CASTHMA,0624638,,Current Asthma
2017,CA,California,Garden Grove,City,BRFSS,Health Outcomes,0629000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.8,7.8,7.9,,,170883,"(33.7786940635, -117.960111162)",HLTHOUT,CASTHMA,0629000,,Current Asthma
2017,CA,California,Fresno,City,BRFSS,Health Outcomes,0627000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10,10,10.1,,,494665,"(36.7826786711, -119.794126569)",HLTHOUT,CASTHMA,0627000,,Current Asthma
2017,CA,California,Hayward,City,BRFSS,Health Outcomes,0633000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.8,8.7,8.8,,,144186,"(37.6329591551, -122.077051051)",HLTHOUT,CASTHMA,0633000,,Current Asthma
2017,CA,California,Elk Grove,City,BRFSS,Health Outcomes,0622020,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.5,9.4,9.6,,,153015,"(38.4159992006, -121.384137762)",HLTHOUT,CASTHMA,0622020,,Current Asthma
2017,CA,California,Hawthorne,City,BRFSS,Health Outcomes,0632548,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.7,9.6,9.9,,,84293,"(33.914667701, -118.347667728)",HLTHOUT,CASTHMA,0632548,,Current Asthma
2017,CA,California,El Monte,City,BRFSS,Health Outcomes,0622230,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.4,8.3,8.5,,,113475,"(34.073919653, -118.029071951)",HLTHOUT,CASTHMA,0622230,,Current Asthma
2017,CA,California,Lancaster,City,BRFSS,Health Outcomes,0640130,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10,9.9,10,,,156633,"(34.6934347017, -118.175306356)",HLTHOUT,CASTHMA,0640130,,Current Asthma
2017,CA,California,Hesperia,City,BRFSS,Health Outcomes,0633434,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.5,9.4,9.7,,,90173,"(34.3973476773, -117.314392219)",HLTHOUT,CASTHMA,0633434,,Current Asthma
2017,CA,California,Irvine,City,BRFSS,Health Outcomes,0636770,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.3,7.3,7.4,,,212375,"(33.6780108904, -117.773633283)",HLTHOUT,CASTHMA,0636770,,Current Asthma
2017,CA,California,Lakewood,City,BRFSS,Health Outcomes,0639892,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.6,8.5,8.7,,,80048,"(33.8470531941, -118.122204765)",HLTHOUT,CASTHMA,0639892,,Current Asthma
2017,CA,California,Lake Forest,City,BRFSS,Health Outcomes,0639496,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.1,8,8.2,,,77264,"(33.6634128948, -117.670683341)",HLTHOUT,CASTHMA,0639496,,Current Asthma
2017,CA,California,Indio,City,BRFSS,Health Outcomes,0636448,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.8,8.6,8.9,,,76036,"(33.7298067837, -116.237258141)",HLTHOUT,CASTHMA,0636448,,Current Asthma
2017,CA,California,Livermore,City,BRFSS,Health Outcomes,0641992,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.8,8.7,9,,,80968,"(37.6865101361, -121.764357841)",HLTHOUT,CASTHMA,0641992,,Current Asthma
2017,CA,California,Long Beach,City,BRFSS,Health Outcomes,0643000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.2,9.1,9.2,,,462257,"(33.8060144825, -118.160894146)",HLTHOUT,CASTHMA,0643000,,Current Asthma
2017,AZ,Arizona,Chandler,City,BRFSS,Health Outcomes,0412000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.8,9.7,9.9,,,236123,"(33.28318981, -111.852210033)",HLTHOUT,CASTHMA,0412000,,Current Asthma
2017,AL,Alabama,Montgomery,City,BRFSS,Health Outcomes,0151000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.4,11.3,11.5,,,205764,"(32.3472645333, -86.2677059552)",HLTHOUT,CASTHMA,0151000,,Current Asthma
2017,AL,Alabama,Birmingham,City,BRFSS,Health Outcomes,0107000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.1,12,12.2,,,212237,"(33.5275663773, -86.7988174678)",HLTHOUT,CASTHMA,0107000,,Current Asthma
2017,AL,Alabama,Huntsville,City,BRFSS,Health Outcomes,0137000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.8,10.7,10.9,,,180105,"(34.6989692671, -86.6387042882)",HLTHOUT,CASTHMA,0137000,,Current Asthma
2017,AZ,Arizona,Avondale,City,BRFSS,Health Outcomes,0404720,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.3,10.2,10.5,,,76238,"(33.3858367405, -112.323626619)",HLTHOUT,CASTHMA,0404720,,Current Asthma
2017,AZ,Arizona,Mesa,City,BRFSS,Health Outcomes,0446000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.6,10.5,10.6,,,439041,"(33.4022837359, -111.718721181)",HLTHOUT,CASTHMA,0446000,,Current Asthma
2017,AZ,Arizona,Phoenix,City,BRFSS,Health Outcomes,0455000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.5,10.5,10.5,,,1445632,"(33.5724138695, -112.088995222)",HLTHOUT,CASTHMA,0455000,,Current Asthma
2017,AZ,Arizona,Peoria,City,BRFSS,Health Outcomes,0454050,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.2,10.1,10.3,,,154065,"(33.7847206422, -112.298680584)",HLTHOUT,CASTHMA,0454050,,Current Asthma
2017,CA,California,Inglewood,City,BRFSS,Health Outcomes,0636546,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.6,10.4,10.7,,,109673,"(33.9565748018, -118.344444926)",HLTHOUT,CASTHMA,0636546,,Current Asthma
2017,CA,California,Hemet,City,BRFSS,Health Outcomes,0633182,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.8,9.6,9.9,,,78657,"(33.7352277311, -116.994605005)",HLTHOUT,CASTHMA,0633182,,Current Asthma
2017,CA,California,Huntington Beach,City,BRFSS,Health Outcomes,0636000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.3,8.3,8.4,,,189992,"(33.6952749077, -118.001810806)",HLTHOUT,CASTHMA,0636000,,Current Asthma
2017,CA,California,Rialto,City,BRFSS,Health Outcomes,0660466,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.4,9.3,9.5,,,99171,"(34.1128158089, -117.388535978)",HLTHOUT,CASTHMA,0660466,,Current Asthma
2017,CA,California,Los Angeles,City,BRFSS,Health Outcomes,0644000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9,9,9,,,3792621,"(34.1182277898, -118.408500088)",HLTHOUT,CASTHMA,0644000,,Current Asthma
2017,CA,California,Mission Viejo,City,BRFSS,Health Outcomes,0648256,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.2,8.1,8.3,,,93305,"(33.6095976891, -117.655029608)",HLTHOUT,CASTHMA,0648256,,Current Asthma
2017,CA,California,Moreno Valley,City,BRFSS,Health Outcomes,0649270,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.3,9.2,9.4,,,193365,"(33.9244314112, -117.204501895)",HLTHOUT,CASTHMA,0649270,,Current Asthma
2017,CA,California,Murrieta,City,BRFSS,Health Outcomes,0650076,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.7,8.5,8.8,,,103466,"(33.5719743356, -117.190921143)",HLTHOUT,CASTHMA,0650076,,Current Asthma
2017,CA,California,Mountain View,City,BRFSS,Health Outcomes,0649670,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.5,7.4,7.6,,,74066,"(37.3999252379, -122.079544343)",HLTHOUT,CASTHMA,0649670,,Current Asthma
2017,CA,California,Napa,City,BRFSS,Health Outcomes,0650258,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.2,9,9.3,,,76915,"(38.2980424649, -122.301093331)",HLTHOUT,CASTHMA,0650258,,Current Asthma
2017,CA,California,Milpitas,City,BRFSS,Health Outcomes,0647766,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.7,6.6,6.8,,,66790,"(37.433869763, -121.892083025)",HLTHOUT,CASTHMA,0647766,,Current Asthma
2017,CA,California,Menifee,City,BRFSS,Health Outcomes,0646842,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9,8.9,9.1,,,77519,"(33.6909533045, -117.18487699)",HLTHOUT,CASTHMA,0646842,,Current Asthma
2017,CA,California,Manteca,City,BRFSS,Health Outcomes,0645484,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.4,9.3,9.5,,,67096,"(37.7961925102, -121.231230612)",HLTHOUT,CASTHMA,0645484,,Current Asthma
2017,CA,California,Lynwood,City,BRFSS,Health Outcomes,0644574,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.8,9.5,10,,,69772,"(33.9239616867, -118.201648375)",HLTHOUT,CASTHMA,0644574,,Current Asthma
2017,CA,California,Modesto,City,BRFSS,Health Outcomes,0648354,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.6,9.5,9.7,,,201165,"(37.6615478221, -120.988548061)",HLTHOUT,CASTHMA,0648354,,Current Asthma
2017,CA,California,Merced,City,BRFSS,Health Outcomes,0646898,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.7,9.5,9.8,,,78958,"(37.3055863217, -120.477710571)",HLTHOUT,CASTHMA,0646898,,Current Asthma
2017,CA,California,Norwalk,City,BRFSS,Health Outcomes,0652526,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.4,8.3,8.5,,,105549,"(33.9068808228, -118.082915204)",HLTHOUT,CASTHMA,0652526,,Current Asthma
2017,CA,California,Newport Beach,City,BRFSS,Health Outcomes,0651182,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8,7.9,8.1,,,85186,"(33.6150103607, -117.867364631)",HLTHOUT,CASTHMA,0651182,,Current Asthma
2017,CA,California,Redding,City,BRFSS,Health Outcomes,0659920,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10,9.9,10.1,,,89861,"(40.5697591271, -122.365026322)",HLTHOUT,CASTHMA,0659920,,Current Asthma
2017,CA,California,Oakland,City,BRFSS,Health Outcomes,0653000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.7,9.6,9.7,,,390724,"(37.790878035, -122.214859257)",HLTHOUT,CASTHMA,0653000,,Current Asthma
2017,CA,California,Pomona,City,BRFSS,Health Outcomes,0658072,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9,8.9,9.1,,,149058,"(34.0585026366, -117.762551658)",HLTHOUT,CASTHMA,0658072,,Current Asthma
2017,CA,California,Redondo Beach,City,BRFSS,Health Outcomes,0660018,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.2,8,8.3,,,66748,"(33.8575280159, -118.376567893)",HLTHOUT,CASTHMA,0660018,,Current Asthma
2017,CA,California,Richmond,City,BRFSS,Health Outcomes,0660620,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.9,9.8,10,,,103701,"(37.9479710365, -122.336803759)",HLTHOUT,CASTHMA,0660620,,Current Asthma
2017,CA,California,Perris,City,BRFSS,Health Outcomes,0656700,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.2,9,9.4,,,68386,"(33.7897346094, -117.223291831)",HLTHOUT,CASTHMA,0656700,,Current Asthma
2017,CA,California,Pleasanton,City,BRFSS,Health Outcomes,0657792,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8,7.9,8.1,,,70285,"(37.6656092171, -121.880775002)",HLTHOUT,CASTHMA,0657792,,Current Asthma
2017,CA,California,Pasadena,City,BRFSS,Health Outcomes,0656000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.5,8.4,8.6,,,137122,"(34.1597634806, -118.138921644)",HLTHOUT,CASTHMA,0656000,,Current Asthma
2017,CA,California,Palmdale,City,BRFSS,Health Outcomes,0655156,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.8,9.7,9.9,,,152750,"(34.5944899803, -118.105772328)",HLTHOUT,CASTHMA,0655156,,Current Asthma
2017,CA,California,Redlands,City,BRFSS,Health Outcomes,0659962,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.7,8.6,8.9,,,68747,"(34.0511315317, -117.170935294)",HLTHOUT,CASTHMA,0659962,,Current Asthma
