Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2017,AZ,Arizona,Chandler,City,BRFSS,Health Outcomes,0412000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.4,6.3,6.4,,,236123,"(33.28318981, -111.852210033)",HLTHOUT,CANCER,0412000,,Cancer (except skin)
2017,AL,Alabama,Hoover,City,BRFSS,Health Outcomes,0135896,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.5,6.5,6.6,,,81619,"(33.3767602729, -86.8051937568)",HLTHOUT,CANCER,0135896,,Cancer (except skin)
2017,AZ,Arizona,Peoria,City,BRFSS,Health Outcomes,0454050,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.5,6.5,6.6,,,154065,"(33.7847206422, -112.298680584)",HLTHOUT,CANCER,0454050,,Cancer (except skin)
2017,AZ,Arizona,Phoenix,City,BRFSS,Health Outcomes,0455000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.2,6.2,6.3,,,1445632,"(33.5724138695, -112.088995222)",HLTHOUT,CANCER,0455000,,Cancer (except skin)
2017,AZ,Arizona,Mesa,City,BRFSS,Health Outcomes,0446000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.5,6.5,6.5,,,439041,"(33.4022837359, -111.718721181)",HLTHOUT,CANCER,0446000,,Cancer (except skin)
2017,AR,Arkansas,Fayetteville,City,BRFSS,Health Outcomes,0523290,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.4,6.3,6.4,,,73580,"(36.0712117312, -94.1659600436)",HLTHOUT,CANCER,0523290,,Cancer (except skin)
2017,AZ,Arizona,Tucson,City,BRFSS,Health Outcomes,0477000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.2,6.1,6.2,,,520116,"(32.1567244483, -110.877085494)",HLTHOUT,CANCER,0477000,,Cancer (except skin)
2017,AZ,Arizona,Surprise,City,BRFSS,Health Outcomes,0471510,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.5,6.5,6.6,,,117517,"(33.6803835177, -112.452218439)",HLTHOUT,CANCER,0471510,,Cancer (except skin)
2017,AR,Arkansas,Springdale,City,BRFSS,Health Outcomes,0566080,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6,6.1,,,69797,"(36.1869932598, -94.1536274531)",HLTHOUT,CANCER,0566080,,Cancer (except skin)
2017,AZ,Arizona,Yuma,City,BRFSS,Health Outcomes,0485540,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.9,5.8,5.9,,,93064,"(32.5986027117, -114.54836837)",HLTHOUT,CANCER,0485540,,Cancer (except skin)
2017,CA,California,Anaheim,City,BRFSS,Health Outcomes,0602000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.5,5.5,5.6,,,336265,"(33.8389076996, -117.857613481)",HLTHOUT,CANCER,0602000,,Cancer (except skin)
2017,CA,California,Antioch,City,BRFSS,Health Outcomes,0602252,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.9,5.9,5.9,,,102372,"(37.9777042922, -121.796606971)",HLTHOUT,CANCER,0602252,,Cancer (except skin)
2017,AR,Arkansas,Little Rock,City,BRFSS,Health Outcomes,0541000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.2,6.2,6.3,,,193524,"(34.7253957894, -92.3583751863)",HLTHOUT,CANCER,0541000,,Cancer (except skin)
2017,AZ,Arizona,Scottsdale,City,BRFSS,Health Outcomes,0465000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.7,6.7,6.7,,,217385,"(33.6872493651, -111.865085877)",HLTHOUT,CANCER,0465000,,Cancer (except skin)
2017,AZ,Arizona,Tempe,City,BRFSS,Health Outcomes,0473000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.4,6.4,6.5,,,161719,"(33.3882640307, -111.931802302)",HLTHOUT,CANCER,0473000,,Cancer (except skin)
2017,AR,Arkansas,Jonesboro,City,BRFSS,Health Outcomes,0535710,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.5,6.4,6.6,,,67263,"(35.8208121538, -90.6794991686)",HLTHOUT,CANCER,0535710,,Cancer (except skin)
2017,AR,Arkansas,Fort Smith,City,BRFSS,Health Outcomes,0524550,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.3,6.3,6.4,,,86209,"(35.3491692636, -94.3696317306)",HLTHOUT,CANCER,0524550,,Cancer (except skin)
2017,CA,California,Alhambra,City,BRFSS,Health Outcomes,0600884,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.7,4.7,4.8,,,83089,"(34.0839734383, -118.135514119)",HLTHOUT,CANCER,0600884,,Cancer (except skin)
2017,CA,California,Alameda,City,BRFSS,Health Outcomes,0600562,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.7,5.7,5.8,,,73812,"(37.7650849031, -122.266489842)",HLTHOUT,CANCER,0600562,,Cancer (except skin)
2017,CA,California,Chino,City,BRFSS,Health Outcomes,0613210,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.6,5.6,5.7,,,77983,"(33.983588126, -117.665296584)",HLTHOUT,CANCER,0613210,,Cancer (except skin)
2017,CA,California,Carlsbad,City,BRFSS,Health Outcomes,0611194,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.5,6.5,6.6,,,105328,"(33.1248051026, -117.282903303)",HLTHOUT,CANCER,0611194,,Cancer (except skin)
2017,CA,California,Bellflower,City,BRFSS,Health Outcomes,0604982,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.5,5.4,5.5,,,76616,"(33.8880417923, -118.127100236)",HLTHOUT,CANCER,0604982,,Cancer (except skin)
2017,CA,California,Compton,City,BRFSS,Health Outcomes,0615044,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.2,5.1,5.2,,,96455,"(33.892965693, -118.227506568)",HLTHOUT,CANCER,0615044,,Cancer (except skin)
2017,CA,California,Corona,City,BRFSS,Health Outcomes,0616350,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.7,5.7,5.8,,,152374,"(33.8623571787, -117.564224471)",HLTHOUT,CANCER,0616350,,Cancer (except skin)
2017,CA,California,Buena Park,City,BRFSS,Health Outcomes,0608786,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.4,5.3,5.4,,,80530,"(33.8572126844, -118.004517591)",HLTHOUT,CANCER,0608786,,Cancer (except skin)
2017,CA,California,Downey,City,BRFSS,Health Outcomes,0619766,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.4,5.4,5.5,,,111772,"(33.937867256, -118.131150116)",HLTHOUT,CANCER,0619766,,Cancer (except skin)
2017,CA,California,Berkeley,City,BRFSS,Health Outcomes,0606000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6.1,6.2,,,112580,"(37.8725678765, -122.274907975)",HLTHOUT,CANCER,0606000,,Cancer (except skin)
2017,CA,California,Burbank,City,BRFSS,Health Outcomes,0608954,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6,6.1,,,103340,"(34.1879799605, -118.323429032)",HLTHOUT,CANCER,0608954,,Cancer (except skin)
2017,CA,California,Costa Mesa,City,BRFSS,Health Outcomes,0616532,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6,6,6.1,,,109960,"(33.6667651353, -117.91350475)",HLTHOUT,CANCER,0616532,,Cancer (except skin)
2017,CA,California,Concord,City,BRFSS,Health Outcomes,0616000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6.1,6.2,,,122067,"(37.9721810307, -122.001588036)",HLTHOUT,CANCER,0616000,,Cancer (except skin)
2017,CA,California,Baldwin Park,City,BRFSS,Health Outcomes,0603666,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.8,4.8,4.9,,,75390,"(34.082871519, -117.972100918)",HLTHOUT,CANCER,0603666,,Cancer (except skin)
2017,CA,California,Chino Hills,City,BRFSS,Health Outcomes,0613214,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.5,5.5,5.6,,,74799,"(33.950774546, -117.725326968)",HLTHOUT,CANCER,0613214,,Cancer (except skin)
2017,CA,California,Daly City,City,BRFSS,Health Outcomes,0617918,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.8,4.8,4.9,,,101123,"(37.6861552276, -122.468298024)",HLTHOUT,CANCER,0617918,,Cancer (except skin)
2017,CA,California,Clovis,City,BRFSS,Health Outcomes,0614218,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.2,6.1,6.2,,,95631,"(36.8289400179, -119.68665285)",HLTHOUT,CANCER,0614218,,Cancer (except skin)
2017,CA,California,Citrus Heights,City,BRFSS,Health Outcomes,0613588,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.6,6.5,6.6,,,83301,"(38.6947788342, -121.287991502)",HLTHOUT,CANCER,0613588,,Cancer (except skin)
2017,CA,California,Chula Vista,City,BRFSS,Health Outcomes,0613392,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.5,5.5,5.5,,,243916,"(32.6282964262, -117.010042407)",HLTHOUT,CANCER,0613392,,Cancer (except skin)
2017,CA,California,Bakersfield,City,BRFSS,Health Outcomes,0603526,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.9,5.9,6,,,347483,"(35.3513302855, -119.029786003)",HLTHOUT,CANCER,0603526,,Cancer (except skin)
2017,CA,California,Apple Valley,City,BRFSS,Health Outcomes,0602364,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.3,6.2,6.3,,,69135,"(34.5315984948, -117.211012664)",HLTHOUT,CANCER,0602364,,Cancer (except skin)
2017,CA,California,Carson,City,BRFSS,Health Outcomes,0611530,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5,5,5.1,,,91714,"(33.8374083001, -118.255936422)",HLTHOUT,CANCER,0611530,,Cancer (except skin)
2017,CA,California,Chico,City,BRFSS,Health Outcomes,0613014,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.6,6.5,6.6,,,86187,"(39.7568503668, -121.815983972)",HLTHOUT,CANCER,0613014,,Cancer (except skin)
2017,CA,California,Escondido,City,BRFSS,Health Outcomes,0622804,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6.1,6.1,,,143911,"(33.1346952955, -117.072122618)",HLTHOUT,CANCER,0622804,,Cancer (except skin)
2017,CA,California,El Monte,City,BRFSS,Health Outcomes,0622230,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.7,4.7,4.8,,,113475,"(34.073919653, -118.029071951)",HLTHOUT,CANCER,0622230,,Cancer (except skin)
2017,CA,California,Hawthorne,City,BRFSS,Health Outcomes,0632548,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.3,5.3,5.4,,,84293,"(33.914667701, -118.347667728)",HLTHOUT,CANCER,0632548,,Cancer (except skin)
2017,CA,California,Fremont,City,BRFSS,Health Outcomes,0626000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.3,5.3,5.3,,,214089,"(37.5278685405, -121.984121512)",HLTHOUT,CANCER,0626000,,Cancer (except skin)
2017,CA,California,Fullerton,City,BRFSS,Health Outcomes,0628000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.7,5.6,5.7,,,135161,"(33.8840378013, -117.927850895)",HLTHOUT,CANCER,0628000,,Cancer (except skin)
2017,CA,California,Glendale,City,BRFSS,Health Outcomes,0630000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6,6.1,,,191719,"(34.181889373, -118.24676666)",HLTHOUT,CANCER,0630000,,Cancer (except skin)
2017,CA,California,Garden Grove,City,BRFSS,Health Outcomes,0629000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.1,5.1,5.2,,,170883,"(33.7786940635, -117.960111162)",HLTHOUT,CANCER,0629000,,Cancer (except skin)
2017,CA,California,Fairfield,City,BRFSS,Health Outcomes,0623182,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.8,5.8,5.9,,,105321,"(38.2558446343, -122.039303253)",HLTHOUT,CANCER,0623182,,Cancer (except skin)
2017,CA,California,Fresno,City,BRFSS,Health Outcomes,0627000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.7,5.7,5.8,,,494665,"(36.7826786711, -119.794126569)",HLTHOUT,CANCER,0627000,,Cancer (except skin)
2017,CA,California,Elk Grove,City,BRFSS,Health Outcomes,0622020,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.8,5.8,5.9,,,153015,"(38.4159992006, -121.384137762)",HLTHOUT,CANCER,0622020,,Cancer (except skin)
2017,CA,California,Fontana,City,BRFSS,Health Outcomes,0624680,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.5,5.4,5.5,,,196069,"(34.0974227833, -117.459241285)",HLTHOUT,CANCER,0624680,,Cancer (except skin)
2017,CA,California,Hayward,City,BRFSS,Health Outcomes,0633000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.4,5.4,5.4,,,144186,"(37.6329591551, -122.077051051)",HLTHOUT,CANCER,0633000,,Cancer (except skin)
2017,CA,California,El Cajon,City,BRFSS,Health Outcomes,0621712,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.4,6.3,6.4,,,99478,"(32.8016581921, -116.960483614)",HLTHOUT,CANCER,0621712,,Cancer (except skin)
2017,CA,California,Folsom,City,BRFSS,Health Outcomes,0624638,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.4,6.3,6.5,,,72203,"(38.6750494328, -121.147605753)",HLTHOUT,CANCER,0624638,,Cancer (except skin)
2017,CA,California,Inglewood,City,BRFSS,Health Outcomes,0636546,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.3,5.3,5.4,,,109673,"(33.9565748018, -118.344444926)",HLTHOUT,CANCER,0636546,,Cancer (except skin)
2017,CA,California,Lake Forest,City,BRFSS,Health Outcomes,0639496,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6,6,6.1,,,77264,"(33.6634128948, -117.670683341)",HLTHOUT,CANCER,0639496,,Cancer (except skin)
2017,CA,California,Hemet,City,BRFSS,Health Outcomes,0633182,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6.1,6.2,,,78657,"(33.7352277311, -116.994605005)",HLTHOUT,CANCER,0633182,,Cancer (except skin)
2017,CA,California,Lancaster,City,BRFSS,Health Outcomes,0640130,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.8,5.8,5.9,,,156633,"(34.6934347017, -118.175306356)",HLTHOUT,CANCER,0640130,,Cancer (except skin)
2017,CA,California,Long Beach,City,BRFSS,Health Outcomes,0643000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.7,5.7,5.7,,,462257,"(33.8060144825, -118.160894146)",HLTHOUT,CANCER,0643000,,Cancer (except skin)
2017,CA,California,Huntington Beach,City,BRFSS,Health Outcomes,0636000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6.1,6.2,,,189992,"(33.6952749077, -118.001810806)",HLTHOUT,CANCER,0636000,,Cancer (except skin)
2017,CA,California,Hesperia,City,BRFSS,Health Outcomes,0633434,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6,6,6.1,,,90173,"(34.3973476773, -117.314392219)",HLTHOUT,CANCER,0633434,,Cancer (except skin)
2017,CA,California,Indio,City,BRFSS,Health Outcomes,0636448,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.7,5.6,5.8,,,76036,"(33.7298067837, -116.237258141)",HLTHOUT,CANCER,0636448,,Cancer (except skin)
2017,CA,California,Lakewood,City,BRFSS,Health Outcomes,0639892,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.8,5.7,5.8,,,80048,"(33.8470531941, -118.122204765)",HLTHOUT,CANCER,0639892,,Cancer (except skin)
2017,AL,Alabama,Tuscaloosa,City,BRFSS,Health Outcomes,0177256,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.2,6.1,6.3,,,90468,"(33.2336083951, -87.5268004073)",HLTHOUT,CANCER,0177256,,Cancer (except skin)
2017,AZ,Arizona,Glendale,City,BRFSS,Health Outcomes,0427820,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.3,6.2,6.3,,,226721,"(33.5796123089, -112.225306421)",HLTHOUT,CANCER,0427820,,Cancer (except skin)
2017,AL,Alabama,Mobile,City,BRFSS,Health Outcomes,0150000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6.1,6.2,,,195111,"(30.6776248648, -88.1184482714)",HLTHOUT,CANCER,0150000,,Cancer (except skin)
2017,AZ,Arizona,Gilbert,City,BRFSS,Health Outcomes,0427400,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.5,6.4,6.5,,,208453,"(33.310149392, -111.746237467)",HLTHOUT,CANCER,0427400,,Cancer (except skin)
2017,AL,Alabama,Birmingham,City,BRFSS,Health Outcomes,0107000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.8,5.8,5.8,,,212237,"(33.5275663773, -86.7988174678)",HLTHOUT,CANCER,0107000,,Cancer (except skin)
2017,AZ,Arizona,Avondale,City,BRFSS,Health Outcomes,0404720,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.9,5.8,5.9,,,76238,"(33.3858367405, -112.323626619)",HLTHOUT,CANCER,0404720,,Cancer (except skin)
2017,AL,Alabama,Montgomery,City,BRFSS,Health Outcomes,0151000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.2,6.1,6.2,,,205764,"(32.3472645333, -86.2677059552)",HLTHOUT,CANCER,0151000,,Cancer (except skin)
2017,AK,Alaska,Anchorage,City,BRFSS,Health Outcomes,0203000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.4,6.4,6.4,,,291826,"(61.149868731, -149.111113424)",HLTHOUT,CANCER,0203000,,Cancer (except skin)
2017,CA,California,Los Angeles,City,BRFSS,Health Outcomes,0644000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.6,5.6,5.6,,,3792621,"(34.1182277898, -118.408500088)",HLTHOUT,CANCER,0644000,,Cancer (except skin)
2017,CA,California,Livermore,City,BRFSS,Health Outcomes,0641992,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.2,6.2,6.3,,,80968,"(37.6865101361, -121.764357841)",HLTHOUT,CANCER,0641992,,Cancer (except skin)
2017,CA,California,Irvine,City,BRFSS,Health Outcomes,0636770,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.7,5.7,5.8,,,212375,"(33.6780108904, -117.773633283)",HLTHOUT,CANCER,0636770,,Cancer (except skin)
2017,CA,California,Milpitas,City,BRFSS,Health Outcomes,0647766,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.8,4.8,4.9,,,66790,"(37.433869763, -121.892083025)",HLTHOUT,CANCER,0647766,,Cancer (except skin)
2017,CA,California,Menifee,City,BRFSS,Health Outcomes,0646842,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6,6.2,,,77519,"(33.6909533045, -117.18487699)",HLTHOUT,CANCER,0646842,,Cancer (except skin)
2017,CA,California,Manteca,City,BRFSS,Health Outcomes,0645484,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6,5.9,6,,,67096,"(37.7961925102, -121.231230612)",HLTHOUT,CANCER,0645484,,Cancer (except skin)
2017,CA,California,Mission Viejo,City,BRFSS,Health Outcomes,0648256,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.2,6.2,6.3,,,93305,"(33.6095976891, -117.655029608)",HLTHOUT,CANCER,0648256,,Cancer (except skin)
2017,CA,California,Murrieta,City,BRFSS,Health Outcomes,0650076,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6,6.2,,,103466,"(33.5719743356, -117.190921143)",HLTHOUT,CANCER,0650076,,Cancer (except skin)
2017,CA,California,Napa,City,BRFSS,Health Outcomes,0650258,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.3,6.2,6.4,,,76915,"(38.2980424649, -122.301093331)",HLTHOUT,CANCER,0650258,,Cancer (except skin)
2017,CA,California,Modesto,City,BRFSS,Health Outcomes,0648354,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6,6.1,,,201165,"(37.6615478221, -120.988548061)",HLTHOUT,CANCER,0648354,,Cancer (except skin)
2017,CA,California,Merced,City,BRFSS,Health Outcomes,0646898,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.8,5.8,5.9,,,78958,"(37.3055863217, -120.477710571)",HLTHOUT,CANCER,0646898,,Cancer (except skin)
2017,CA,California,Mountain View,City,BRFSS,Health Outcomes,0649670,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.9,5.8,5.9,,,74066,"(37.3999252379, -122.079544343)",HLTHOUT,CANCER,0649670,,Cancer (except skin)
