Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2017,AR,Arkansas,Springdale,City,BRFSS,Health Outcomes,0566080,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.1,7.8,8.5,,,69797,"(36.1869932598, -94.1536274531)",HLTHOUT,COPD,0566080,,COPD
2017,AZ,Arizona,Tempe,City,BRFSS,Health Outcomes,0473000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.6,5.5,5.8,,,161719,"(33.3882640307, -111.931802302)",HLTHOUT,COPD,0473000,,COPD
2017,CA,California,Antioch,City,BRFSS,Health Outcomes,0602252,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.7,5.6,5.9,,,102372,"(37.9777042922, -121.796606971)",HLTHOUT,COPD,0602252,,COPD
2017,CA,California,Bakersfield,City,BRFSS,Health Outcomes,0603526,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.3,6.2,6.4,,,347483,"(35.3513302855, -119.029786003)",HLTHOUT,COPD,0603526,,COPD
2017,CA,California,Chino Hills,City,BRFSS,Health Outcomes,0613214,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.5,3.4,3.6,,,74799,"(33.950774546, -117.725326968)",HLTHOUT,COPD,0613214,,COPD
2017,CA,California,Burbank,City,BRFSS,Health Outcomes,0608954,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.8,4.6,4.9,,,103340,"(34.1879799605, -118.323429032)",HLTHOUT,COPD,0608954,,COPD
2017,CA,California,Carson,City,BRFSS,Health Outcomes,0611530,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.2,4.1,4.3,,,91714,"(33.8374083001, -118.255936422)",HLTHOUT,COPD,0611530,,COPD
2017,CA,California,Daly City,City,BRFSS,Health Outcomes,0617918,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.3,3.2,3.4,,,101123,"(37.6861552276, -122.468298024)",HLTHOUT,COPD,0617918,,COPD
2017,CA,California,Chico,City,BRFSS,Health Outcomes,0613014,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,5.9,6.3,,,86187,"(39.7568503668, -121.815983972)",HLTHOUT,COPD,0613014,,COPD
2017,CA,California,Apple Valley,City,BRFSS,Health Outcomes,0602364,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.6,6.4,6.9,,,69135,"(34.5315984948, -117.211012664)",HLTHOUT,COPD,0602364,,COPD
2017,CA,California,Compton,City,BRFSS,Health Outcomes,0615044,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.8,6.6,7,,,96455,"(33.892965693, -118.227506568)",HLTHOUT,COPD,0615044,,COPD
2017,CA,California,Chino,City,BRFSS,Health Outcomes,0613210,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.9,4.8,5.1,,,77983,"(33.983588126, -117.665296584)",HLTHOUT,COPD,0613210,,COPD
2017,CA,California,Buena Park,City,BRFSS,Health Outcomes,0608786,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.7,4.6,4.8,,,80530,"(33.8572126844, -118.004517591)",HLTHOUT,COPD,0608786,,COPD
2017,CA,California,Berkeley,City,BRFSS,Health Outcomes,0606000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.9,3.9,4,,,112580,"(37.8725678765, -122.274907975)",HLTHOUT,COPD,0606000,,COPD
2017,CA,California,Clovis,City,BRFSS,Health Outcomes,0614218,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.5,5.3,5.6,,,95631,"(36.8289400179, -119.68665285)",HLTHOUT,COPD,0614218,,COPD
2017,CA,California,Corona,City,BRFSS,Health Outcomes,0616350,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.1,5,5.2,,,152374,"(33.8623571787, -117.564224471)",HLTHOUT,COPD,0616350,,COPD
2017,CA,California,Downey,City,BRFSS,Health Outcomes,0619766,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.6,4.5,4.7,,,111772,"(33.937867256, -118.131150116)",HLTHOUT,COPD,0619766,,COPD
2017,CA,California,Concord,City,BRFSS,Health Outcomes,0616000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.9,4.8,5.1,,,122067,"(37.9721810307, -122.001588036)",HLTHOUT,COPD,0616000,,COPD
2017,CA,California,Carlsbad,City,BRFSS,Health Outcomes,0611194,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4,3.8,4.1,,,105328,"(33.1248051026, -117.282903303)",HLTHOUT,COPD,0611194,,COPD
2017,CA,California,Costa Mesa,City,BRFSS,Health Outcomes,0616532,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.2,5,5.4,,,109960,"(33.6667651353, -117.91350475)",HLTHOUT,COPD,0616532,,COPD
2017,CA,California,Bellflower,City,BRFSS,Health Outcomes,0604982,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.3,5.2,5.5,,,76616,"(33.8880417923, -118.127100236)",HLTHOUT,COPD,0604982,,COPD
2017,CA,California,Citrus Heights,City,BRFSS,Health Outcomes,0613588,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.3,6.1,6.5,,,83301,"(38.6947788342, -121.287991502)",HLTHOUT,COPD,0613588,,COPD
2017,CA,California,Chula Vista,City,BRFSS,Health Outcomes,0613392,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.7,4.6,4.7,,,243916,"(32.6282964262, -117.010042407)",HLTHOUT,COPD,0613392,,COPD
2017,CA,California,Baldwin Park,City,BRFSS,Health Outcomes,0603666,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.6,4.5,4.7,,,75390,"(34.082871519, -117.972100918)",HLTHOUT,COPD,0603666,,COPD
2017,CA,California,Fairfield,City,BRFSS,Health Outcomes,0623182,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.4,5.2,5.5,,,105321,"(38.2558446343, -122.039303253)",HLTHOUT,COPD,0623182,,COPD
2017,CA,California,Fremont,City,BRFSS,Health Outcomes,0626000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.1,3,3.2,,,214089,"(37.5278685405, -121.984121512)",HLTHOUT,COPD,0626000,,COPD
2017,CA,California,Elk Grove,City,BRFSS,Health Outcomes,0622020,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.5,4.4,4.7,,,153015,"(38.4159992006, -121.384137762)",HLTHOUT,COPD,0622020,,COPD
2017,CA,California,Escondido,City,BRFSS,Health Outcomes,0622804,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6,5.8,6.2,,,143911,"(33.1346952955, -117.072122618)",HLTHOUT,COPD,0622804,,COPD
2017,CA,California,Fresno,City,BRFSS,Health Outcomes,0627000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.6,6.6,6.7,,,494665,"(36.7826786711, -119.794126569)",HLTHOUT,COPD,0627000,,COPD
2017,CA,California,El Cajon,City,BRFSS,Health Outcomes,0621712,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.1,7,7.4,,,99478,"(32.8016581921, -116.960483614)",HLTHOUT,COPD,0621712,,COPD
2017,CA,California,Hayward,City,BRFSS,Health Outcomes,0633000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.6,4.6,4.7,,,144186,"(37.6329591551, -122.077051051)",HLTHOUT,COPD,0633000,,COPD
2017,CA,California,El Monte,City,BRFSS,Health Outcomes,0622230,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.5,5.4,5.6,,,113475,"(34.073919653, -118.029071951)",HLTHOUT,COPD,0622230,,COPD
2017,CA,California,Folsom,City,BRFSS,Health Outcomes,0624638,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.3,4.1,4.5,,,72203,"(38.6750494328, -121.147605753)",HLTHOUT,COPD,0624638,,COPD
2017,CA,California,Glendale,City,BRFSS,Health Outcomes,0630000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.4,5.3,5.6,,,191719,"(34.181889373, -118.24676666)",HLTHOUT,COPD,0630000,,COPD
2017,CA,California,Fullerton,City,BRFSS,Health Outcomes,0628000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.5,4.4,4.7,,,135161,"(33.8840378013, -117.927850895)",HLTHOUT,COPD,0628000,,COPD
2017,CA,California,Hawthorne,City,BRFSS,Health Outcomes,0632548,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.4,5.3,5.6,,,84293,"(33.914667701, -118.347667728)",HLTHOUT,COPD,0632548,,COPD
2017,CA,California,Fontana,City,BRFSS,Health Outcomes,0624680,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.4,5.3,5.5,,,196069,"(34.0974227833, -117.459241285)",HLTHOUT,COPD,0624680,,COPD
2017,CA,California,Garden Grove,City,BRFSS,Health Outcomes,0629000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5,4.9,5,,,170883,"(33.7786940635, -117.960111162)",HLTHOUT,COPD,0629000,,COPD
2017,CA,California,Long Beach,City,BRFSS,Health Outcomes,0643000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.2,5.1,5.3,,,462257,"(33.8060144825, -118.160894146)",HLTHOUT,COPD,0643000,,COPD
2017,CA,California,Hemet,City,BRFSS,Health Outcomes,0633182,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.5,7.3,7.7,,,78657,"(33.7352277311, -116.994605005)",HLTHOUT,COPD,0633182,,COPD
2017,CA,California,Livermore,City,BRFSS,Health Outcomes,0641992,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.4,4.2,4.6,,,80968,"(37.6865101361, -121.764357841)",HLTHOUT,COPD,0641992,,COPD
2017,CA,California,Inglewood,City,BRFSS,Health Outcomes,0636546,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.8,5.6,5.9,,,109673,"(33.9565748018, -118.344444926)",HLTHOUT,COPD,0636546,,COPD
2017,CA,California,Lake Forest,City,BRFSS,Health Outcomes,0639496,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.4,4.1,4.6,,,77264,"(33.6634128948, -117.670683341)",HLTHOUT,COPD,0639496,,COPD
2017,CA,California,Irvine,City,BRFSS,Health Outcomes,0636770,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.5,3.4,3.6,,,212375,"(33.6780108904, -117.773633283)",HLTHOUT,COPD,0636770,,COPD
2017,CA,California,Lakewood,City,BRFSS,Health Outcomes,0639892,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.5,4.4,4.6,,,80048,"(33.8470531941, -118.122204765)",HLTHOUT,COPD,0639892,,COPD
2017,AL,Alabama,Birmingham,City,BRFSS,Health Outcomes,0107000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.2,9.1,9.4,,,212237,"(33.5275663773, -86.7988174678)",HLTHOUT,COPD,0107000,,COPD
2017,AL,Alabama,Tuscaloosa,City,BRFSS,Health Outcomes,0177256,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.7,8.5,9,,,90468,"(33.2336083951, -87.5268004073)",HLTHOUT,COPD,0177256,,COPD
2017,AZ,Arizona,Avondale,City,BRFSS,Health Outcomes,0404720,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.2,6,6.3,,,76238,"(33.3858367405, -112.323626619)",HLTHOUT,COPD,0404720,,COPD
2017,AK,Alaska,Anchorage,City,BRFSS,Health Outcomes,0203000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.8,4.7,4.9,,,291826,"(61.149868731, -149.111113424)",HLTHOUT,COPD,0203000,,COPD
2017,AZ,Arizona,Phoenix,City,BRFSS,Health Outcomes,0455000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.5,6.4,6.5,,,1445632,"(33.5724138695, -112.088995222)",HLTHOUT,COPD,0455000,,COPD
2017,AZ,Arizona,Peoria,City,BRFSS,Health Outcomes,0454050,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.6,5.4,5.7,,,154065,"(33.7847206422, -112.298680584)",HLTHOUT,COPD,0454050,,COPD
2017,AZ,Arizona,Mesa,City,BRFSS,Health Outcomes,0446000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.5,6.4,6.6,,,439041,"(33.4022837359, -111.718721181)",HLTHOUT,COPD,0446000,,COPD
2017,CA,California,Huntington Beach,City,BRFSS,Health Outcomes,0636000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.5,4.4,4.6,,,189992,"(33.6952749077, -118.001810806)",HLTHOUT,COPD,0636000,,COPD
2017,CA,California,Hesperia,City,BRFSS,Health Outcomes,0633434,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.2,7,7.4,,,90173,"(34.3973476773, -117.314392219)",HLTHOUT,COPD,0633434,,COPD
2017,CA,California,Lancaster,City,BRFSS,Health Outcomes,0640130,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.7,6.6,6.9,,,156633,"(34.6934347017, -118.175306356)",HLTHOUT,COPD,0640130,,COPD
2017,CA,California,Los Angeles,City,BRFSS,Health Outcomes,0644000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.3,5.2,5.3,,,3792621,"(34.1182277898, -118.408500088)",HLTHOUT,COPD,0644000,,COPD
2017,CA,California,Modesto,City,BRFSS,Health Outcomes,0648354,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.4,6.2,6.5,,,201165,"(37.6615478221, -120.988548061)",HLTHOUT,COPD,0648354,,COPD
2017,CA,California,Lynwood,City,BRFSS,Health Outcomes,0644574,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.3,6.1,6.5,,,69772,"(33.9239616867, -118.201648375)",HLTHOUT,COPD,0644574,,COPD
2017,CA,California,Moreno Valley,City,BRFSS,Health Outcomes,0649270,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.9,5.8,5.9,,,193365,"(33.9244314112, -117.204501895)",HLTHOUT,COPD,0649270,,COPD
2017,CA,California,Menifee,City,BRFSS,Health Outcomes,0646842,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.7,5.5,5.9,,,77519,"(33.6909533045, -117.18487699)",HLTHOUT,COPD,0646842,,COPD
2017,CA,California,Merced,City,BRFSS,Health Outcomes,0646898,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.2,7,7.4,,,78958,"(37.3055863217, -120.477710571)",HLTHOUT,COPD,0646898,,COPD
2017,CA,California,Mountain View,City,BRFSS,Health Outcomes,0649670,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.3,3.2,3.5,,,74066,"(37.3999252379, -122.079544343)",HLTHOUT,COPD,0649670,,COPD
2017,CA,California,Norwalk,City,BRFSS,Health Outcomes,0652526,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.8,4.6,4.9,,,105549,"(33.9068808228, -118.082915204)",HLTHOUT,COPD,0652526,,COPD
2017,CA,California,Newport Beach,City,BRFSS,Health Outcomes,0651182,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.6,3.5,3.8,,,85186,"(33.6150103607, -117.867364631)",HLTHOUT,COPD,0651182,,COPD
2017,CA,California,Mission Viejo,City,BRFSS,Health Outcomes,0648256,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.1,4,4.3,,,93305,"(33.6095976891, -117.655029608)",HLTHOUT,COPD,0648256,,COPD
2017,CA,California,Manteca,City,BRFSS,Health Outcomes,0645484,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,5.9,6.3,,,67096,"(37.7961925102, -121.231230612)",HLTHOUT,COPD,0645484,,COPD
2017,CA,California,Milpitas,City,BRFSS,Health Outcomes,0647766,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.1,3,3.2,,,66790,"(37.433869763, -121.892083025)",HLTHOUT,COPD,0647766,,COPD
2017,CA,California,Murrieta,City,BRFSS,Health Outcomes,0650076,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5,4.8,5.2,,,103466,"(33.5719743356, -117.190921143)",HLTHOUT,COPD,0650076,,COPD
2017,CA,California,Napa,City,BRFSS,Health Outcomes,0650258,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.4,5.2,5.6,,,76915,"(38.2980424649, -122.301093331)",HLTHOUT,COPD,0650258,,COPD
2017,CA,California,Richmond,City,BRFSS,Health Outcomes,0660620,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.5,5.4,5.6,,,103701,"(37.9479710365, -122.336803759)",HLTHOUT,COPD,0660620,,COPD
2017,CA,California,Oxnard,City,BRFSS,Health Outcomes,0654652,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.5,5.3,5.6,,,197899,"(34.1959237731, -119.18187657)",HLTHOUT,COPD,0654652,,COPD
2017,CA,California,Pasadena,City,BRFSS,Health Outcomes,0656000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.3,4.2,4.4,,,137122,"(34.1597634806, -118.138921644)",HLTHOUT,COPD,0656000,,COPD
