Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2017,CA,California,Anaheim,City,BRFSS,Health Outcomes,0602000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.2,5.1,5.2,,,336265,"(33.8389076996, -117.857613481)",HLTHOUT,CHD,0602000,,Coronary Heart Disease
2017,AZ,Arizona,Tempe,City,BRFSS,Health Outcomes,0473000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.1,5,5.2,,,161719,"(33.3882640307, -111.931802302)",HLTHOUT,CHD,0473000,,Coronary Heart Disease
2017,AR,Arkansas,Fayetteville,City,BRFSS,Health Outcomes,0523290,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,5.9,6.3,,,73580,"(36.0712117312, -94.1659600436)",HLTHOUT,CHD,0523290,,Coronary Heart Disease
2017,AR,Arkansas,Jonesboro,City,BRFSS,Health Outcomes,0535710,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.4,6.2,6.6,,,67263,"(35.8208121538, -90.6794991686)",HLTHOUT,CHD,0535710,,Coronary Heart Disease
2017,AZ,Arizona,Yuma,City,BRFSS,Health Outcomes,0485540,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6,5.8,6.1,,,93064,"(32.5986027117, -114.54836837)",HLTHOUT,CHD,0485540,,Coronary Heart Disease
2017,AZ,Arizona,Scottsdale,City,BRFSS,Health Outcomes,0465000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.2,4.1,4.3,,,217385,"(33.6872493651, -111.865085877)",HLTHOUT,CHD,0465000,,Coronary Heart Disease
2017,CA,California,Costa Mesa,City,BRFSS,Health Outcomes,0616532,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5,4.9,5.1,,,109960,"(33.6667651353, -117.91350475)",HLTHOUT,CHD,0616532,,Coronary Heart Disease
2017,CA,California,Chico,City,BRFSS,Health Outcomes,0613014,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.4,5.3,5.5,,,86187,"(39.7568503668, -121.815983972)",HLTHOUT,CHD,0613014,,Coronary Heart Disease
2017,CA,California,Baldwin Park,City,BRFSS,Health Outcomes,0603666,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.4,5.2,5.5,,,75390,"(34.082871519, -117.972100918)",HLTHOUT,CHD,0603666,,Coronary Heart Disease
2017,CA,California,Apple Valley,City,BRFSS,Health Outcomes,0602364,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.7,5.5,5.8,,,69135,"(34.5315984948, -117.211012664)",HLTHOUT,CHD,0602364,,Coronary Heart Disease
2017,CA,California,Carlsbad,City,BRFSS,Health Outcomes,0611194,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.9,3.8,4,,,105328,"(33.1248051026, -117.282903303)",HLTHOUT,CHD,0611194,,Coronary Heart Disease
2017,CA,California,Corona,City,BRFSS,Health Outcomes,0616350,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5,5,5.1,,,152374,"(33.8623571787, -117.564224471)",HLTHOUT,CHD,0616350,,Coronary Heart Disease
2017,CA,California,Daly City,City,BRFSS,Health Outcomes,0617918,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4,3.9,4.1,,,101123,"(37.6861552276, -122.468298024)",HLTHOUT,CHD,0617918,,Coronary Heart Disease
2017,CA,California,Chino,City,BRFSS,Health Outcomes,0613210,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5,4.9,5.1,,,77983,"(33.983588126, -117.665296584)",HLTHOUT,CHD,0613210,,Coronary Heart Disease
2017,CA,California,Carson,City,BRFSS,Health Outcomes,0611530,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.6,4.5,4.7,,,91714,"(33.8374083001, -118.255936422)",HLTHOUT,CHD,0611530,,Coronary Heart Disease
2017,CA,California,Chino Hills,City,BRFSS,Health Outcomes,0613214,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.9,3.8,4,,,74799,"(33.950774546, -117.725326968)",HLTHOUT,CHD,0613214,,Coronary Heart Disease
2017,CA,California,Concord,City,BRFSS,Health Outcomes,0616000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.7,4.6,4.8,,,122067,"(37.9721810307, -122.001588036)",HLTHOUT,CHD,0616000,,Coronary Heart Disease
2017,CA,California,Buena Park,City,BRFSS,Health Outcomes,0608786,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.9,4.8,5,,,80530,"(33.8572126844, -118.004517591)",HLTHOUT,CHD,0608786,,Coronary Heart Disease
2017,CA,California,Citrus Heights,City,BRFSS,Health Outcomes,0613588,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.2,5.1,5.4,,,83301,"(38.6947788342, -121.287991502)",HLTHOUT,CHD,0613588,,Coronary Heart Disease
2017,CA,California,Burbank,City,BRFSS,Health Outcomes,0608954,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.6,4.5,4.7,,,103340,"(34.1879799605, -118.323429032)",HLTHOUT,CHD,0608954,,Coronary Heart Disease
2017,CA,California,Berkeley,City,BRFSS,Health Outcomes,0606000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.1,4,4.2,,,112580,"(37.8725678765, -122.274907975)",HLTHOUT,CHD,0606000,,Coronary Heart Disease
2017,CA,California,Clovis,City,BRFSS,Health Outcomes,0614218,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5,4.9,5.1,,,95631,"(36.8289400179, -119.68665285)",HLTHOUT,CHD,0614218,,Coronary Heart Disease
2017,CA,California,Compton,City,BRFSS,Health Outcomes,0615044,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.5,6.4,6.7,,,96455,"(33.892965693, -118.227506568)",HLTHOUT,CHD,0615044,,Coronary Heart Disease
2017,CA,California,Chula Vista,City,BRFSS,Health Outcomes,0613392,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.9,4.8,4.9,,,243916,"(32.6282964262, -117.010042407)",HLTHOUT,CHD,0613392,,Coronary Heart Disease
2017,CA,California,Downey,City,BRFSS,Health Outcomes,0619766,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.9,4.8,5,,,111772,"(33.937867256, -118.131150116)",HLTHOUT,CHD,0619766,,Coronary Heart Disease
2017,CA,California,Bakersfield,City,BRFSS,Health Outcomes,0603526,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.8,5.7,5.9,,,347483,"(35.3513302855, -119.029786003)",HLTHOUT,CHD,0603526,,Coronary Heart Disease
2017,CA,California,Elk Grove,City,BRFSS,Health Outcomes,0622020,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.4,4.4,4.5,,,153015,"(38.4159992006, -121.384137762)",HLTHOUT,CHD,0622020,,Coronary Heart Disease
2017,CA,California,Hawthorne,City,BRFSS,Health Outcomes,0632548,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.5,5.4,5.6,,,84293,"(33.914667701, -118.347667728)",HLTHOUT,CHD,0632548,,Coronary Heart Disease
2017,CA,California,Glendale,City,BRFSS,Health Outcomes,0630000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5,4.9,5.1,,,191719,"(34.181889373, -118.24676666)",HLTHOUT,CHD,0630000,,Coronary Heart Disease
2017,CA,California,Garden Grove,City,BRFSS,Health Outcomes,0629000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.3,5.2,5.3,,,170883,"(33.7786940635, -117.960111162)",HLTHOUT,CHD,0629000,,Coronary Heart Disease
2017,CA,California,Folsom,City,BRFSS,Health Outcomes,0624638,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.1,4,4.3,,,72203,"(38.6750494328, -121.147605753)",HLTHOUT,CHD,0624638,,Coronary Heart Disease
2017,CA,California,Fairfield,City,BRFSS,Health Outcomes,0623182,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5,4.9,5.1,,,105321,"(38.2558446343, -122.039303253)",HLTHOUT,CHD,0623182,,Coronary Heart Disease
2017,CA,California,Escondido,City,BRFSS,Health Outcomes,0622804,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.4,5.3,5.5,,,143911,"(33.1346952955, -117.072122618)",HLTHOUT,CHD,0622804,,Coronary Heart Disease
2017,CA,California,El Monte,City,BRFSS,Health Outcomes,0622230,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6,6.2,,,113475,"(34.073919653, -118.029071951)",HLTHOUT,CHD,0622230,,Coronary Heart Disease
2017,CA,California,El Cajon,City,BRFSS,Health Outcomes,0621712,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.9,5.8,6,,,99478,"(32.8016581921, -116.960483614)",HLTHOUT,CHD,0621712,,Coronary Heart Disease
2017,CA,California,Fullerton,City,BRFSS,Health Outcomes,0628000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.7,4.6,4.8,,,135161,"(33.8840378013, -117.927850895)",HLTHOUT,CHD,0628000,,Coronary Heart Disease
2017,CA,California,Fremont,City,BRFSS,Health Outcomes,0626000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.6,3.6,3.7,,,214089,"(37.5278685405, -121.984121512)",HLTHOUT,CHD,0626000,,Coronary Heart Disease
2017,CA,California,Fresno,City,BRFSS,Health Outcomes,0627000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.3,6.2,6.3,,,494665,"(36.7826786711, -119.794126569)",HLTHOUT,CHD,0627000,,Coronary Heart Disease
2017,CA,California,Fontana,City,BRFSS,Health Outcomes,0624680,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.5,5.4,5.5,,,196069,"(34.0974227833, -117.459241285)",HLTHOUT,CHD,0624680,,Coronary Heart Disease
2017,CA,California,Irvine,City,BRFSS,Health Outcomes,0636770,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4,3.9,4,,,212375,"(33.6780108904, -117.773633283)",HLTHOUT,CHD,0636770,,Coronary Heart Disease
2017,CA,California,Hesperia,City,BRFSS,Health Outcomes,0633434,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.4,6.3,6.5,,,90173,"(34.3973476773, -117.314392219)",HLTHOUT,CHD,0633434,,Coronary Heart Disease
2017,CA,California,Inglewood,City,BRFSS,Health Outcomes,0636546,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.7,5.6,5.8,,,109673,"(33.9565748018, -118.344444926)",HLTHOUT,CHD,0636546,,Coronary Heart Disease
2017,CA,California,Livermore,City,BRFSS,Health Outcomes,0641992,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.2,4.1,4.3,,,80968,"(37.6865101361, -121.764357841)",HLTHOUT,CHD,0641992,,Coronary Heart Disease
2017,CA,California,Long Beach,City,BRFSS,Health Outcomes,0643000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.2,5.1,5.2,,,462257,"(33.8060144825, -118.160894146)",HLTHOUT,CHD,0643000,,Coronary Heart Disease
2017,CA,California,Indio,City,BRFSS,Health Outcomes,0636448,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.9,5.8,6.1,,,76036,"(33.7298067837, -116.237258141)",HLTHOUT,CHD,0636448,,Coronary Heart Disease
2017,CA,California,Lancaster,City,BRFSS,Health Outcomes,0640130,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6,6.2,,,156633,"(34.6934347017, -118.175306356)",HLTHOUT,CHD,0640130,,Coronary Heart Disease
2017,CA,California,Hemet,City,BRFSS,Health Outcomes,0633182,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.4,6.3,6.5,,,78657,"(33.7352277311, -116.994605005)",HLTHOUT,CHD,0633182,,Coronary Heart Disease
2017,CA,California,Lake Forest,City,BRFSS,Health Outcomes,0639496,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.4,4.2,4.6,,,77264,"(33.6634128948, -117.670683341)",HLTHOUT,CHD,0639496,,Coronary Heart Disease
2017,AZ,Arizona,Chandler,City,BRFSS,Health Outcomes,0412000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.6,4.5,4.6,,,236123,"(33.28318981, -111.852210033)",HLTHOUT,CHD,0412000,,Coronary Heart Disease
2017,AL,Alabama,Hoover,City,BRFSS,Health Outcomes,0135896,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.7,4.6,4.9,,,81619,"(33.3767602729, -86.8051937568)",HLTHOUT,CHD,0135896,,Coronary Heart Disease
2017,AZ,Arizona,Gilbert,City,BRFSS,Health Outcomes,0427400,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.3,4.2,4.4,,,208453,"(33.310149392, -111.746237467)",HLTHOUT,CHD,0427400,,Coronary Heart Disease
2017,AZ,Arizona,Avondale,City,BRFSS,Health Outcomes,0404720,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.8,5.6,5.9,,,76238,"(33.3858367405, -112.323626619)",HLTHOUT,CHD,0404720,,Coronary Heart Disease
2017,AK,Alaska,Anchorage,City,BRFSS,Health Outcomes,0203000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5,4.9,5.1,,,291826,"(61.149868731, -149.111113424)",HLTHOUT,CHD,0203000,,Coronary Heart Disease
2017,AZ,Arizona,Glendale,City,BRFSS,Health Outcomes,0427820,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.8,5.8,5.9,,,226721,"(33.5796123089, -112.225306421)",HLTHOUT,CHD,0427820,,Coronary Heart Disease
2017,AZ,Arizona,Phoenix,City,BRFSS,Health Outcomes,0455000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.7,5.7,5.8,,,1445632,"(33.5724138695, -112.088995222)",HLTHOUT,CHD,0455000,,Coronary Heart Disease
2017,AZ,Arizona,Peoria,City,BRFSS,Health Outcomes,0454050,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.8,4.7,4.9,,,154065,"(33.7847206422, -112.298680584)",HLTHOUT,CHD,0454050,,Coronary Heart Disease
2017,CA,California,Huntington Beach,City,BRFSS,Health Outcomes,0636000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.4,4.3,4.5,,,189992,"(33.6952749077, -118.001810806)",HLTHOUT,CHD,0636000,,Coronary Heart Disease
2017,CA,California,Lakewood,City,BRFSS,Health Outcomes,0639892,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.4,4.4,4.5,,,80048,"(33.8470531941, -118.122204765)",HLTHOUT,CHD,0639892,,Coronary Heart Disease
2017,CA,California,Los Angeles,City,BRFSS,Health Outcomes,0644000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.3,5.3,5.4,,,3792621,"(34.1182277898, -118.408500088)",HLTHOUT,CHD,0644000,,Coronary Heart Disease
2017,CA,California,Manteca,City,BRFSS,Health Outcomes,0645484,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.4,5.3,5.6,,,67096,"(37.7961925102, -121.231230612)",HLTHOUT,CHD,0645484,,Coronary Heart Disease
2017,CA,California,Napa,City,BRFSS,Health Outcomes,0650258,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.9,4.8,5,,,76915,"(38.2980424649, -122.301093331)",HLTHOUT,CHD,0650258,,Coronary Heart Disease
2017,CA,California,Milpitas,City,BRFSS,Health Outcomes,0647766,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.8,3.7,3.9,,,66790,"(37.433869763, -121.892083025)",HLTHOUT,CHD,0647766,,Coronary Heart Disease
2017,CA,California,Menifee,City,BRFSS,Health Outcomes,0646842,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.2,5.1,5.4,,,77519,"(33.6909533045, -117.18487699)",HLTHOUT,CHD,0646842,,Coronary Heart Disease
2017,CA,California,Mountain View,City,BRFSS,Health Outcomes,0649670,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.8,3.7,3.9,,,74066,"(37.3999252379, -122.079544343)",HLTHOUT,CHD,0649670,,Coronary Heart Disease
2017,CA,California,Lynwood,City,BRFSS,Health Outcomes,0644574,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.6,6.5,6.8,,,69772,"(33.9239616867, -118.201648375)",HLTHOUT,CHD,0644574,,Coronary Heart Disease
2017,CA,California,Murrieta,City,BRFSS,Health Outcomes,0650076,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.7,4.6,4.8,,,103466,"(33.5719743356, -117.190921143)",HLTHOUT,CHD,0650076,,Coronary Heart Disease
2017,CA,California,Norwalk,City,BRFSS,Health Outcomes,0652526,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.2,5.1,5.3,,,105549,"(33.9068808228, -118.082915204)",HLTHOUT,CHD,0652526,,Coronary Heart Disease
2017,CA,California,Mission Viejo,City,BRFSS,Health Outcomes,0648256,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4,3.9,4.2,,,93305,"(33.6095976891, -117.655029608)",HLTHOUT,CHD,0648256,,Coronary Heart Disease
2017,CA,California,Newport Beach,City,BRFSS,Health Outcomes,0651182,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.8,3.7,3.9,,,85186,"(33.6150103607, -117.867364631)",HLTHOUT,CHD,0651182,,Coronary Heart Disease
2017,CA,California,Moreno Valley,City,BRFSS,Health Outcomes,0649270,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.7,5.6,5.8,,,193365,"(33.9244314112, -117.204501895)",HLTHOUT,CHD,0649270,,Coronary Heart Disease
2017,CA,California,Modesto,City,BRFSS,Health Outcomes,0648354,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.7,5.6,5.8,,,201165,"(37.6615478221, -120.988548061)",HLTHOUT,CHD,0648354,,Coronary Heart Disease
2017,CA,California,Merced,City,BRFSS,Health Outcomes,0646898,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.7,6.6,6.8,,,78958,"(37.3055863217, -120.477710571)",HLTHOUT,CHD,0646898,,Coronary Heart Disease
2017,CA,California,Redwood City,City,BRFSS,Health Outcomes,0660102,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.3,4.2,4.3,,,76815,"(37.5009145276, -122.224767617)",HLTHOUT,CHD,0660102,,Coronary Heart Disease
2017,CA,California,Oakland,City,BRFSS,Health Outcomes,0653000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5,5,5.1,,,390724,"(37.790878035, -122.214859257)",HLTHOUT,CHD,0653000,,Coronary Heart Disease
2017,CA,California,Perris,City,BRFSS,Health Outcomes,0656700,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.4,6.2,6.5,,,68386,"(33.7897346094, -117.223291831)",HLTHOUT,CHD,0656700,,Coronary Heart Disease
2017,CA,California,Palmdale,City,BRFSS,Health Outcomes,0655156,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.9,5.8,6,,,152750,"(34.5944899803, -118.105772328)",HLTHOUT,CHD,0655156,,Coronary Heart Disease
